,DrugName,DrugSmiles,EC,ReactionCenter,ProductSmiles,ProductInChiKey
63,Naringin,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,3.2.1.22,22,CC1OC(OC2C(Oc3cc(O)c4c(c3)OC(c3ccc(OC5OC(CO)C(O)C(O)C5O)cc3)CC4=O)OC(CO)C(O)C2O)C(O)C(O)C1O,FHXACOPOJBXRQQ-UHFFFAOYSA-N
64,Naringin,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,3.2.1.22,8,O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,FTVWIRXFELQLPI-UHFFFAOYSA-N
65,Naringin,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,3.2.1.25,8,CC1OC(OC2C(O)OC(CO)C(O)C2O)C(O)C(O)C1O,VSRVRBXGIRFARR-UHFFFAOYSA-N
66,Naringin,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,3.2.1.58,8,CC1OC(OC2C(O)OC(CO)C(O)C2O)C(O)C(O)C1O,VSRVRBXGIRFARR-UHFFFAOYSA-N
67,Naringin,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,3.2.1.74,8,CC1OC(OC2C(O)OC(CO)C(O)C2O)C(O)C(O)C1O,VSRVRBXGIRFARR-UHFFFAOYSA-N
68,Naringin,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,3.2.1.10,8,CC1OC(OC2C(O)OC(CO)C(O)C2O)C(O)C(O)C1O,VSRVRBXGIRFARR-UHFFFAOYSA-N
69,Naringin,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,3.2.1.70,8,CC1OC(OC2C(O)OC(CO)C(O)C2O)C(O)C(O)C1O,VSRVRBXGIRFARR-UHFFFAOYSA-N
70,Naringin,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,3.2.1.20,8,CC1OC(OC2C(O)OC(CO)C(O)C2O)C(O)C(O)C1O,VSRVRBXGIRFARR-UHFFFAOYSA-N
71,Naringin,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,2.4.1.185,22,CC1OC(OC2C(Oc3cc(O)c4c(c3)OC(c3ccc(OC5OC(CO)C(O)C(O)C5O)cc3)CC4=O)OC(CO)C(O)C2O)C(O)C(O)C1O,FHXACOPOJBXRQQ-UHFFFAOYSA-N
72,Naringin,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,2.4.1.185,8,O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,FTVWIRXFELQLPI-UHFFFAOYSA-N
73,Naringin,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,3.2.1.117,31,CC1OC(OC2C(Oc3cc(O)c4c(c3)OC(c3ccc(O)cc3)CC4=O)OC(COC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,KNQWUVCHNPFNIV-UHFFFAOYSA-N
74,Naringin,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,3.2.1.21,31,CC1OC(OC2C(Oc3cc(O)c4c(c3)OC(c3ccc(O)cc3)CC4=O)OC(COC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,KNQWUVCHNPFNIV-UHFFFAOYSA-N
75,Naringin,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,2.4.1.81,22,CC1OC(OC2C(Oc3cc(O)c4c(c3)OC(c3ccc(OC5OC(CO)C(O)C(O)C5O)cc3)CC4=O)OC(CO)C(O)C2O)C(O)C(O)C1O,FHXACOPOJBXRQQ-UHFFFAOYSA-N
76,Naringin,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,2.4.1.81,8,O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,FTVWIRXFELQLPI-UHFFFAOYSA-N
77,Naringin,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,3.2.1.31,5,CC1OC(O)C(O)C(O)C1O,SHZGCJCMOBCMKK-UHFFFAOYSA-N
78,Naringin,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,2.4.1.172,12,CC1OC(OC2C(Oc3cc4c(c(OC5OC(CO)C(O)C(O)C5O)c3)C(=O)CC(c3ccc(O)cc3)O4)OC(CO)C(O)C2O)C(O)C(O)C1O,FRAXRSABHDHVON-UHFFFAOYSA-N
79,Naringin,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,2.4.1.194,22,CC1OC(OC2C(Oc3cc(O)c4c(c3)OC(c3ccc(OC5OC(CO)C(O)C(O)C5O)cc3)CC4=O)OC(CO)C(O)C2O)C(O)C(O)C1O,FHXACOPOJBXRQQ-UHFFFAOYSA-N
80,Naringin,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,3.2.1.-,22,CC1OC(OC2C(Oc3cc(O)c4c(c3)OC(c3ccc(OC5OC(CO)C(O)C(O)C5O)cc3)CC4=O)OC(CO)C(O)C2O)C(O)C(O)C1O,FHXACOPOJBXRQQ-UHFFFAOYSA-N
81,Naringin,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,2.4.1.194,8,O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,FTVWIRXFELQLPI-UHFFFAOYSA-N
82,Naringin,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,3.2.1.-,8,O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,FTVWIRXFELQLPI-UHFFFAOYSA-N
83,Naringin,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,2.4.1.189,22,CC1OC(OC2C(Oc3cc(O)c4c(c3)OC(c3ccc(OC5OC(C(=O)O)C(O)C(O)C5O)cc3)CC4=O)OC(CO)C(O)C2O)C(O)C(O)C1O,HSMKCYZQUFDOLL-UHFFFAOYSA-N
84,Naringin,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,2.4.1.189,8,O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,FTVWIRXFELQLPI-UHFFFAOYSA-N
85,Naringin,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,2.4.1.25,5,CC1OC(O)C(O)C(O)C1O,SHZGCJCMOBCMKK-UHFFFAOYSA-N
86,Naringin,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,3.2.1.58,5,CC1OC(O)C(O)C(O)C1O,SHZGCJCMOBCMKK-UHFFFAOYSA-N
87,Naringin,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,2.4.1.111,22,CC1OC(OC2C(Oc3cc(O)c4c(c3)OC(c3ccc(OC5OC(CO)C(O)C(O)C5O)cc3)CC4=O)OC(CO)C(O)C2O)C(O)C(O)C1O,FHXACOPOJBXRQQ-UHFFFAOYSA-N
88,Naringin,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,3.2.1.126,22,CC1OC(OC2C(Oc3cc(O)c4c(c3)OC(c3ccc(OC5OC(CO)C(O)C(O)C5O)cc3)CC4=O)OC(CO)C(O)C2O)C(O)C(O)C1O,FHXACOPOJBXRQQ-UHFFFAOYSA-N
89,Naringin,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,2.4.1.111,8,O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,FTVWIRXFELQLPI-UHFFFAOYSA-N
90,Naringin,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,3.2.1.126,8,O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,FTVWIRXFELQLPI-UHFFFAOYSA-N
91,Naringin,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,3.2.1.126,8,CC1OC(OC2C(O)OC(CO)C(O)C2O)C(O)C(O)C1O,VSRVRBXGIRFARR-UHFFFAOYSA-N
